Year,LapNumber,Attacker_Driver,Defender_Driver,Attacker_Position,Attacker_LapTime,Attacker_TyreLife,Attacker_Compound,Defender_LapTime,Defender_TyreLife,Defender_Compound,Delta_LapTime,Delta_TyreLife,Compound_Advantage,Estimated_Gap,IsOvertake
2022,10.0,ALO,SAI,8.0,87.975,10.0,MEDIUM,86.791,10.0,MEDIUM,1.1839999999999975,0.0,0,0.5919999999999987,0
2022,10.0,DEV,ALO,9.0,87.381,10.0,SOFT,87.975,10.0,MEDIUM,-0.5939999999999941,0.0,1,0.29699999999999704,0
2022,10.0,ZHO,DEV,10.0,87.471,10.0,MEDIUM,87.381,10.0,SOFT,0.09000000000000341,0.0,-1,0.045000000000001705,0
2022,10.0,STR,ZHO,11.0,88.014,11.0,MEDIUM,87.471,10.0,MEDIUM,0.5429999999999922,1.0,0,0.2714999999999961,0
2022,10.0,OCO,STR,12.0,88.206,10.0,SOFT,88.014,11.0,MEDIUM,0.19200000000000728,-1.0,1,0.09600000000000364,0
2022,10.0,TSU,VET,14.0,87.564,10.0,MEDIUM,88.788,11.0,MEDIUM,-1.2240000000000038,-1.0,0,0.6120000000000019,0
2022,10.0,HAM,TSU,15.0,87.646,10.0,MEDIUM,87.564,10.0,MEDIUM,0.08200000000000784,0.0,0,0.04100000000000392,1
2022,10.0,MAG,HAM,16.0,87.835,10.0,MEDIUM,87.646,10.0,MEDIUM,0.18899999999999295,0.0,0,0.09449999999999648,1
2022,10.0,LAT,MAG,17.0,87.967,10.0,MEDIUM,87.835,10.0,MEDIUM,0.132000000000005,0.0,0,0.0660000000000025,1
2022,10.0,MSC,LAT,18.0,87.574,10.0,MEDIUM,87.967,10.0,MEDIUM,-0.3930000000000007,0.0,0,0.19650000000000034,1
2022,10.0,BOT,MSC,19.0,87.942,10.0,MEDIUM,87.574,10.0,MEDIUM,0.367999999999995,0.0,0,0.1839999999999975,1
2022,10.0,PER,BOT,20.0,86.794,3.0,HARD,87.942,10.0,MEDIUM,-1.1479999999999961,-7.0,-1,0.5739999999999981,1
2022,11.0,PER,BOT,19.0,95.458,4.0,HARD,88.315,11.0,MEDIUM,7.143000000000001,-7.0,-1,3.5715000000000003,0
2022,13.0,RUS,VER,2.0,88.268,13.0,SOFT,88.719,13.0,SOFT,-0.4509999999999934,0.0,0,0.2254999999999967,0
2022,13.0,RIC,SAI,5.0,89.644,13.0,MEDIUM,87.747,13.0,MEDIUM,1.8970000000000056,0.0,0,0.9485000000000028,0
2022,13.0,GAS,RIC,6.0,88.402,13.0,MEDIUM,89.644,13.0,MEDIUM,-1.2420000000000044,0.0,0,0.6210000000000022,0
2022,13.0,ALO,GAS,7.0,87.45,13.0,MEDIUM,88.402,13.0,MEDIUM,-0.9519999999999982,0.0,0,0.4759999999999991,0
2022,13.0,NOR,ALO,8.0,88.568,13.0,MEDIUM,87.45,13.0,MEDIUM,1.117999999999995,0.0,0,0.5589999999999975,0
2022,13.0,DEV,NOR,9.0,87.451,13.0,SOFT,88.568,13.0,MEDIUM,-1.1170000000000044,0.0,1,0.5585000000000022,0
2022,13.0,ZHO,DEV,10.0,87.247,13.0,MEDIUM,87.451,13.0,SOFT,-0.20399999999999352,0.0,-1,0.10199999999999676,0
2022,13.0,STR,ZHO,11.0,87.931,14.0,MEDIUM,87.247,13.0,MEDIUM,0.6839999999999975,1.0,0,0.34199999999999875,0
2022,13.0,OCO,STR,12.0,87.636,13.0,SOFT,87.931,14.0,MEDIUM,-0.2950000000000017,-1.0,1,0.14750000000000085,0
2022,13.0,HAM,OCO,13.0,87.207,13.0,MEDIUM,87.636,13.0,SOFT,-0.42900000000000205,0.0,-1,0.21450000000000102,0
2022,13.0,TSU,HAM,14.0,87.377,13.0,MEDIUM,87.207,13.0,MEDIUM,0.1700000000000017,0.0,0,0.08500000000000085,0
2022,13.0,LAT,TSU,15.0,87.316,13.0,MEDIUM,87.377,13.0,MEDIUM,-0.06099999999999284,0.0,0,0.03049999999999642,0
2022,13.0,MAG,LAT,16.0,88.457,13.0,MEDIUM,87.316,13.0,MEDIUM,1.1409999999999911,0.0,0,0.5704999999999956,0
2022,13.0,MSC,MAG,17.0,88.08,13.0,MEDIUM,88.457,13.0,MEDIUM,-0.37699999999999534,0.0,0,0.18849999999999767,0
2022,13.0,BOT,MSC,18.0,87.509,13.0,MEDIUM,88.08,13.0,MEDIUM,-0.570999999999998,0.0,0,0.285499999999999,0
2022,13.0,PER,BOT,19.0,86.068,6.0,HARD,87.509,13.0,MEDIUM,-1.4410000000000025,-7.0,-1,0.7205000000000013,0
2022,14.0,RUS,VER,2.0,86.289,14.0,SOFT,85.615,14.0,SOFT,0.6740000000000066,0.0,0,0.3370000000000033,0
2022,14.0,LEC,RUS,3.0,85.257,2.0,MEDIUM,86.289,14.0,SOFT,-1.0319999999999965,-12.0,-1,0.5159999999999982,0
2022,14.0,SAI,LEC,4.0,86.823,14.0,MEDIUM,85.257,2.0,MEDIUM,1.5659999999999883,12.0,0,0.7829999999999941,0
2022,14.0,RIC,SAI,5.0,87.727,14.0,MEDIUM,86.823,14.0,MEDIUM,0.9040000000000106,0.0,0,0.4520000000000053,0
2022,14.0,GAS,RIC,6.0,88.309,14.0,MEDIUM,87.727,14.0,MEDIUM,0.5819999999999936,0.0,0,0.2909999999999968,0
2022,14.0,ALO,GAS,7.0,88.185,14.0,MEDIUM,88.309,14.0,MEDIUM,-0.12399999999999523,0.0,0,0.06199999999999761,0
2022,14.0,NOR,ALO,8.0,87.824,14.0,MEDIUM,88.185,14.0,MEDIUM,-0.3610000000000042,0.0,0,0.1805000000000021,0
2022,14.0,DEV,NOR,9.0,87.859,14.0,SOFT,87.824,14.0,MEDIUM,0.03499999999999659,0.0,1,0.017499999999998295,0
2022,14.0,ZHO,DEV,10.0,87.611,14.0,MEDIUM,87.859,14.0,SOFT,-0.24799999999999045,0.0,-1,0.12399999999999523,0
2022,14.0,STR,ZHO,11.0,87.527,15.0,MEDIUM,87.611,14.0,MEDIUM,-0.08400000000000318,1.0,0,0.04200000000000159,0
2022,14.0,OCO,STR,12.0,87.859,14.0,SOFT,87.527,15.0,MEDIUM,0.33199999999999363,-1.0,1,0.16599999999999682,0
2022,14.0,HAM,OCO,13.0,87.307,14.0,MEDIUM,87.859,14.0,SOFT,-0.5519999999999925,0.0,-1,0.27599999999999625,0
2022,14.0,TSU,HAM,14.0,87.591,14.0,MEDIUM,87.307,14.0,MEDIUM,0.2839999999999918,0.0,0,0.1419999999999959,0
2022,14.0,LAT,TSU,15.0,87.504,14.0,MEDIUM,87.591,14.0,MEDIUM,-0.08699999999998909,0.0,0,0.04349999999999454,0
2022,14.0,MAG,LAT,16.0,88.137,14.0,MEDIUM,87.504,14.0,MEDIUM,0.6329999999999956,0.0,0,0.3164999999999978,1
2022,14.0,MSC,MAG,17.0,88.348,14.0,MEDIUM,88.137,14.0,MEDIUM,0.21099999999999852,0.0,0,0.10549999999999926,1
2022,14.0,BOT,MSC,18.0,87.992,14.0,MEDIUM,88.348,14.0,MEDIUM,-0.35599999999999454,0.0,0,0.17799999999999727,1
2022,14.0,PER,BOT,19.0,86.154,7.0,HARD,87.992,14.0,MEDIUM,-1.838000000000008,-7.0,-1,0.919000000000004,0
2022,15.0,RUS,VER,2.0,86.302,15.0,SOFT,85.794,15.0,SOFT,0.5080000000000098,0.0,0,0.2540000000000049,0
2022,15.0,LEC,RUS,3.0,85.631,3.0,MEDIUM,86.302,15.0,SOFT,-0.6710000000000065,-12.0,-1,0.33550000000000324,0
2022,15.0,SAI,LEC,4.0,86.523,15.0,MEDIUM,85.631,3.0,MEDIUM,0.8919999999999959,12.0,0,0.44599999999999795,0
2022,15.0,RIC,SAI,5.0,87.711,15.0,MEDIUM,86.523,15.0,MEDIUM,1.1880000000000024,0.0,0,0.5940000000000012,0
2022,15.0,GAS,RIC,6.0,87.628,15.0,MEDIUM,87.711,15.0,MEDIUM,-0.08299999999999841,0.0,0,0.041499999999999204,0
2022,15.0,ALO,GAS,7.0,87.867,15.0,MEDIUM,87.628,15.0,MEDIUM,0.23900000000000432,0.0,0,0.11950000000000216,0
2022,15.0,NOR,ALO,8.0,88.013,15.0,MEDIUM,87.867,15.0,MEDIUM,0.1460000000000008,0.0,0,0.0730000000000004,0
2022,15.0,DEV,NOR,9.0,88.096,15.0,SOFT,88.013,15.0,MEDIUM,0.08299999999999841,0.0,1,0.041499999999999204,0
2022,15.0,ZHO,DEV,10.0,88.143,15.0,MEDIUM,88.096,15.0,SOFT,0.046999999999997044,0.0,-1,0.023499999999998522,0
2022,15.0,STR,ZHO,11.0,87.915,16.0,MEDIUM,88.143,15.0,MEDIUM,-0.22799999999999443,1.0,0,0.11399999999999721,0
2022,15.0,OCO,STR,12.0,87.709,15.0,SOFT,87.915,16.0,MEDIUM,-0.20600000000000307,-1.0,1,0.10300000000000153,0
2022,15.0,HAM,OCO,13.0,87.462,15.0,MEDIUM,87.709,15.0,SOFT,-0.2469999999999999,0.0,-1,0.12349999999999994,1
2022,15.0,TSU,HAM,14.0,87.51,15.0,MEDIUM,87.462,15.0,MEDIUM,0.04800000000000182,0.0,0,0.02400000000000091,0
2022,15.0,MAG,TSU,15.0,88.232,15.0,MEDIUM,87.51,15.0,MEDIUM,0.7219999999999942,0.0,0,0.3609999999999971,0
2022,15.0,MSC,MAG,16.0,88.021,15.0,MEDIUM,88.232,15.0,MEDIUM,-0.21099999999999852,0.0,0,0.10549999999999926,1
2022,15.0,BOT,MSC,17.0,88.072,15.0,MEDIUM,88.021,15.0,MEDIUM,0.05100000000000193,0.0,0,0.025500000000000966,0
2022,15.0,PER,LAT,19.0,86.102,8.0,HARD,91.889,15.0,MEDIUM,-5.786999999999992,-7.0,-1,2.893499999999996,1
2022,16.0,RUS,VER,2.0,86.396,16.0,SOFT,85.903,16.0,SOFT,0.492999999999995,0.0,0,0.2464999999999975,0
2022,16.0,LEC,RUS,3.0,85.428,4.0,MEDIUM,86.396,16.0,SOFT,-0.9680000000000035,-12.0,-1,0.48400000000000176,0
2022,16.0,SAI,LEC,4.0,86.59,16.0,MEDIUM,85.428,4.0,MEDIUM,1.1620000000000061,12.0,0,0.5810000000000031,0
2022,16.0,RIC,SAI,5.0,87.509,16.0,MEDIUM,86.59,16.0,MEDIUM,0.9189999999999969,0.0,0,0.45949999999999847,0
2022,16.0,GAS,RIC,6.0,87.528,16.0,MEDIUM,87.509,16.0,MEDIUM,0.019000000000005457,0.0,0,0.009500000000002728,0
2022,16.0,ALO,GAS,7.0,87.472,16.0,MEDIUM,87.528,16.0,MEDIUM,-0.056000000000011596,0.0,0,0.028000000000005798,0
2022,16.0,NOR,ALO,8.0,87.414,16.0,MEDIUM,87.472,16.0,MEDIUM,-0.057999999999992724,0.0,0,0.028999999999996362,0
2022,16.0,DEV,NOR,9.0,87.554,16.0,SOFT,87.414,16.0,MEDIUM,0.14000000000000057,0.0,1,0.07000000000000028,0
2022,16.0,ZHO,DEV,10.0,87.771,16.0,MEDIUM,87.554,16.0,SOFT,0.21699999999999875,0.0,-1,0.10849999999999937,0
2022,16.0,STR,ZHO,11.0,87.824,17.0,MEDIUM,87.771,16.0,MEDIUM,0.05299999999999727,1.0,0,0.026499999999998636,0
2022,16.0,HAM,STR,12.0,87.227,16.0,MEDIUM,87.824,17.0,MEDIUM,-0.5969999999999942,-1.0,0,0.2984999999999971,1
2022,16.0,OCO,HAM,13.0,88.442,16.0,SOFT,87.227,16.0,MEDIUM,1.2149999999999892,0.0,1,0.6074999999999946,0
2022,16.0,TSU,OCO,14.0,87.405,16.0,MEDIUM,88.442,16.0,SOFT,-1.036999999999992,0.0,-1,0.518499999999996,0
2022,16.0,MSC,TSU,15.0,87.322,16.0,MEDIUM,87.405,16.0,MEDIUM,-0.08299999999999841,0.0,0,0.041499999999999204,0
2022,16.0,MAG,MSC,16.0,88.755,16.0,MEDIUM,87.322,16.0,MEDIUM,1.4329999999999927,0.0,0,0.7164999999999964,0
2022,16.0,BOT,MAG,17.0,88.411,16.0,MEDIUM,88.755,16.0,MEDIUM,-0.3439999999999941,0.0,0,0.17199999999999704,0
2022,16.0,PER,BOT,18.0,86.205,9.0,HARD,88.411,16.0,MEDIUM,-2.206000000000003,-7.0,-1,1.1030000000000015,0
2022,17.0,RUS,VER,2.0,86.234,17.0,SOFT,85.87,17.0,SOFT,0.3639999999999901,0.0,0,0.18199999999999505,0
2022,17.0,LEC,RUS,3.0,85.145,5.0,MEDIUM,86.234,17.0,SOFT,-1.0889999999999986,-12.0,-1,0.5444999999999993,0
2022,17.0,SAI,LEC,4.0,86.312,17.0,MEDIUM,85.145,5.0,MEDIUM,1.1670000000000016,12.0,0,0.5835000000000008,0
2022,17.0,RIC,SAI,5.0,87.614,17.0,MEDIUM,86.312,17.0,MEDIUM,1.3020000000000067,0.0,0,0.6510000000000034,0
2022,17.0,GAS,RIC,6.0,87.722,17.0,MEDIUM,87.614,17.0,MEDIUM,0.10799999999998988,0.0,0,0.05399999999999494,0
2022,17.0,ALO,GAS,7.0,87.682,17.0,MEDIUM,87.722,17.0,MEDIUM,-0.03999999999999204,0.0,0,0.01999999999999602,0
2022,17.0,NOR,ALO,8.0,87.45,17.0,MEDIUM,87.682,17.0,MEDIUM,-0.23199999999999932,0.0,0,0.11599999999999966,1
2022,17.0,DEV,NOR,9.0,87.623,17.0,SOFT,87.45,17.0,MEDIUM,0.17300000000000182,0.0,1,0.08650000000000091,1
2022,17.0,ZHO,DEV,10.0,87.774,17.0,MEDIUM,87.623,17.0,SOFT,0.15099999999999625,0.0,-1,0.07549999999999812,0
2022,17.0,HAM,ZHO,11.0,86.762,17.0,MEDIUM,87.774,17.0,MEDIUM,-1.0120000000000005,0.0,0,0.5060000000000002,1
2022,17.0,STR,HAM,12.0,88.819,18.0,MEDIUM,86.762,17.0,MEDIUM,2.057000000000002,1.0,0,1.028500000000001,0
2022,17.0,OCO,STR,13.0,88.196,17.0,SOFT,88.819,18.0,MEDIUM,-0.6230000000000047,-1.0,1,0.31150000000000233,1
2022,17.0,TSU,OCO,14.0,87.5,17.0,MEDIUM,88.196,17.0,SOFT,-0.695999999999998,0.0,-1,0.347999999999999,1
2022,17.0,MSC,TSU,15.0,87.525,17.0,MEDIUM,87.5,17.0,MEDIUM,0.025000000000005684,0.0,0,0.012500000000002842,0
2022,17.0,MAG,MSC,16.0,88.144,17.0,MEDIUM,87.525,17.0,MEDIUM,0.6189999999999998,0.0,0,0.3094999999999999,0
2022,17.0,BOT,MAG,17.0,87.57,17.0,MEDIUM,88.144,17.0,MEDIUM,-0.5740000000000123,0.0,0,0.28700000000000614,1
2022,17.0,PER,BOT,18.0,85.969,10.0,HARD,87.57,17.0,MEDIUM,-1.600999999999999,-7.0,-1,0.8004999999999995,0
2022,17.0,LAT,PER,19.0,86.798,2.0,HARD,85.969,10.0,HARD,0.8290000000000077,-8.0,0,0.41450000000000387,0
2022,18.0,RUS,VER,2.0,86.412,18.0,SOFT,85.985,18.0,SOFT,0.4270000000000067,0.0,0,0.21350000000000335,0
2022,18.0,LEC,RUS,3.0,85.428,6.0,MEDIUM,86.412,18.0,SOFT,-0.9840000000000089,-12.0,-1,0.49200000000000443,0
2022,18.0,SAI,LEC,4.0,87.093,18.0,MEDIUM,85.428,6.0,MEDIUM,1.6650000000000063,12.0,0,0.8325000000000031,0
2022,18.0,RIC,SAI,5.0,87.753,18.0,MEDIUM,87.093,18.0,MEDIUM,0.6599999999999966,0.0,0,0.3299999999999983,0
2022,18.0,NOR,RIC,6.0,87.353,18.0,MEDIUM,87.753,18.0,MEDIUM,-0.4000000000000057,0.0,0,0.20000000000000284,1
2022,18.0,ALO,NOR,7.0,88.351,18.0,MEDIUM,87.353,18.0,MEDIUM,0.9980000000000047,0.0,0,0.49900000000000233,1
2022,18.0,DEV,ALO,8.0,87.836,18.0,SOFT,88.351,18.0,MEDIUM,-0.5150000000000006,0.0,1,0.2575000000000003,0
2022,18.0,HAM,GAS,10.0,87.409,18.0,MEDIUM,91.609,18.0,MEDIUM,-4.199999999999989,0.0,0,2.0999999999999943,1
2022,18.0,OCO,ZHO,12.0,87.885,18.0,SOFT,92.22,18.0,MEDIUM,-4.334999999999994,0.0,1,2.167499999999997,1
2022,18.0,TSU,OCO,13.0,87.927,18.0,MEDIUM,87.885,18.0,SOFT,0.04200000000000159,0.0,-1,0.021000000000000796,1
2022,18.0,MSC,STR,15.0,87.548,18.0,MEDIUM,92.349,19.0,MEDIUM,-4.801000000000002,-1.0,0,2.400500000000001,1
2022,18.0,BOT,MSC,16.0,87.434,18.0,MEDIUM,87.548,18.0,MEDIUM,-0.11400000000000432,0.0,0,0.05700000000000216,1
2022,18.0,MAG,BOT,17.0,88.771,18.0,MEDIUM,87.434,18.0,MEDIUM,1.3370000000000033,0.0,0,0.6685000000000016,1
2022,18.0,PER,MAG,18.0,86.902,11.0,HARD,88.771,18.0,MEDIUM,-1.8689999999999998,-7.0,-1,0.9344999999999999,1
2022,18.0,LAT,PER,19.0,86.831,3.0,HARD,86.902,11.0,HARD,-0.07099999999999795,-8.0,0,0.03549999999999898,0
2022,19.0,RUS,VER,2.0,86.452,19.0,SOFT,85.799,19.0,SOFT,0.6529999999999916,0.0,0,0.3264999999999958,0
2022,19.0,LEC,RUS,3.0,85.664,7.0,MEDIUM,86.452,19.0,SOFT,-0.7879999999999967,-12.0,-1,0.39399999999999835,0
2022,19.0,SAI,LEC,4.0,86.898,19.0,MEDIUM,85.664,7.0,MEDIUM,1.2339999999999947,12.0,0,0.6169999999999973,0
2022,19.0,NOR,SAI,5.0,87.291,19.0,MEDIUM,86.898,19.0,MEDIUM,0.3930000000000007,0.0,0,0.19650000000000034,0
2022,19.0,ALO,NOR,6.0,87.324,19.0,MEDIUM,87.291,19.0,MEDIUM,0.03300000000000125,0.0,0,0.016500000000000625,0
2022,19.0,HAM,RIC,8.0,86.576,19.0,MEDIUM,91.516,19.0,MEDIUM,-4.940000000000012,0.0,0,2.470000000000006,1
2022,19.0,MSC,OCO,11.0,87.645,19.0,MEDIUM,91.754,19.0,SOFT,-4.109000000000009,0.0,-1,2.0545000000000044,1
2022,19.0,BOT,TSU,13.0,87.491,19.0,MEDIUM,92.068,19.0,MEDIUM,-4.576999999999998,0.0,0,2.288499999999999,1
2022,19.0,MAG,BOT,14.0,87.88,19.0,MEDIUM,87.491,19.0,MEDIUM,0.3889999999999958,0.0,0,0.1944999999999979,1
2022,19.0,PER,MAG,15.0,86.315,12.0,HARD,87.88,19.0,MEDIUM,-1.5649999999999977,-7.0,-1,0.7824999999999989,1
2022,20.0,RUS,VER,2.0,86.537,20.0,SOFT,85.75,20.0,SOFT,0.7870000000000061,0.0,0,0.39350000000000307,0
2022,20.0,LEC,RUS,3.0,85.525,8.0,MEDIUM,86.537,20.0,SOFT,-1.0120000000000005,-12.0,-1,0.5060000000000002,0
2022,20.0,SAI,LEC,4.0,86.807,20.0,MEDIUM,85.525,8.0,MEDIUM,1.2819999999999965,12.0,0,0.6409999999999982,0
2022,20.0,NOR,SAI,5.0,87.08,20.0,MEDIUM,86.807,20.0,MEDIUM,0.27299999999999613,0.0,0,0.13649999999999807,0
2022,20.0,ALO,NOR,6.0,87.728,20.0,MEDIUM,87.08,20.0,MEDIUM,0.6479999999999961,0.0,0,0.32399999999999807,0
2022,20.0,HAM,ALO,7.0,87.01,20.0,MEDIUM,87.728,20.0,MEDIUM,-0.7179999999999893,0.0,0,0.35899999999999466,0
2022,20.0,MSC,HAM,8.0,87.885,20.0,MEDIUM,87.01,20.0,MEDIUM,0.875,0.0,0,0.4375,0
2022,20.0,BOT,MSC,9.0,87.637,20.0,MEDIUM,87.885,20.0,MEDIUM,-0.24800000000000466,0.0,0,0.12400000000000233,0
2022,20.0,PER,BOT,10.0,86.346,13.0,HARD,87.637,20.0,MEDIUM,-1.2909999999999968,-7.0,-1,0.6454999999999984,0
2022,20.0,MAG,PER,11.0,89.423,20.0,MEDIUM,86.346,13.0,HARD,3.076999999999998,7.0,1,1.538499999999999,0
2022,21.0,RUS,VER,2.0,86.491,21.0,SOFT,85.79,21.0,SOFT,0.7009999999999934,0.0,0,0.3504999999999967,0
2022,21.0,LEC,RUS,3.0,85.473,9.0,MEDIUM,86.491,21.0,SOFT,-1.0180000000000007,-12.0,-1,0.5090000000000003,0
2022,21.0,SAI,LEC,4.0,86.819,21.0,MEDIUM,85.473,9.0,MEDIUM,1.3460000000000036,12.0,0,0.6730000000000018,0
2022,21.0,NOR,SAI,5.0,87.298,21.0,MEDIUM,86.819,21.0,MEDIUM,0.4789999999999992,0.0,0,0.2394999999999996,0
2022,21.0,ALO,NOR,6.0,87.668,21.0,MEDIUM,87.298,21.0,MEDIUM,0.37000000000000455,0.0,0,0.18500000000000227,0
2022,21.0,HAM,ALO,7.0,86.722,21.0,MEDIUM,87.668,21.0,MEDIUM,-0.9460000000000122,0.0,0,0.4730000000000061,0
2022,21.0,MSC,HAM,8.0,87.856,21.0,MEDIUM,86.722,21.0,MEDIUM,1.1340000000000003,0.0,0,0.5670000000000002,0
2022,21.0,BOT,MSC,9.0,87.669,21.0,MEDIUM,87.856,21.0,MEDIUM,-0.1869999999999976,0.0,0,0.0934999999999988,0
2022,21.0,PER,BOT,10.0,87.185,14.0,HARD,87.669,21.0,MEDIUM,-0.48399999999999466,-7.0,-1,0.24199999999999733,1
2022,21.0,MAG,PER,11.0,88.625,21.0,MEDIUM,87.185,14.0,HARD,1.4399999999999977,7.0,1,0.7199999999999989,0
2022,21.0,RIC,MAG,12.0,87.372,2.0,HARD,88.625,21.0,MEDIUM,-1.2530000000000001,-19.0,-1,0.6265000000000001,0
2022,21.0,GAS,RIC,13.0,87.447,4.0,HARD,87.372,2.0,HARD,0.07500000000000284,2.0,0,0.03750000000000142,0
2022,21.0,DEV,GAS,14.0,87.098,2.0,MEDIUM,87.447,4.0,HARD,-0.34900000000000375,-2.0,1,0.17450000000000188,0
2022,21.0,ZHO,DEV,15.0,86.598,3.0,HARD,87.098,2.0,MEDIUM,-0.5,1.0,-1,0.25,0
2022,21.0,OCO,ZHO,16.0,87.215,2.0,HARD,86.598,3.0,HARD,0.6170000000000044,-1.0,0,0.3085000000000022,0
2022,21.0,TSU,OCO,17.0,87.243,3.0,HARD,87.215,2.0,HARD,0.027999999999991587,1.0,0,0.013999999999995794,0
2022,21.0,STR,TSU,18.0,88.442,4.0,HARD,87.243,3.0,HARD,1.198999999999998,1.0,0,0.599499999999999,0
2022,21.0,LAT,STR,19.0,87.208,6.0,HARD,88.442,4.0,HARD,-1.2339999999999947,2.0,0,0.6169999999999973,0
2022,22.0,RUS,VER,2.0,86.714,22.0,SOFT,85.901,22.0,SOFT,0.8130000000000024,0.0,0,0.4065000000000012,0
2022,22.0,LEC,RUS,3.0,85.641,10.0,MEDIUM,86.714,22.0,SOFT,-1.0729999999999933,-12.0,-1,0.5364999999999966,1
2022,22.0,SAI,LEC,4.0,86.715,22.0,MEDIUM,85.641,10.0,MEDIUM,1.073999999999998,12.0,0,0.536999999999999,0
2022,22.0,NOR,SAI,5.0,86.88,22.0,MEDIUM,86.715,22.0,MEDIUM,0.16499999999999204,0.0,0,0.08249999999999602,0
2022,22.0,ALO,NOR,6.0,87.615,22.0,MEDIUM,86.88,22.0,MEDIUM,0.7349999999999994,0.0,0,0.3674999999999997,0
2022,22.0,HAM,ALO,7.0,86.646,22.0,MEDIUM,87.615,22.0,MEDIUM,-0.9689999999999941,0.0,0,0.48449999999999704,0
2022,22.0,MSC,HAM,8.0,87.537,22.0,MEDIUM,86.646,22.0,MEDIUM,0.8910000000000053,0.0,0,0.44550000000000267,0
2022,22.0,PER,MSC,9.0,86.75,15.0,HARD,87.537,22.0,MEDIUM,-0.7870000000000061,-7.0,-1,0.39350000000000307,0
2022,22.0,BOT,PER,10.0,88.688,22.0,MEDIUM,86.75,15.0,HARD,1.9380000000000024,7.0,1,0.9690000000000012,0
2022,22.0,MAG,BOT,11.0,88.395,22.0,MEDIUM,88.688,22.0,MEDIUM,-0.29300000000000637,0.0,0,0.14650000000000318,0
2022,22.0,RIC,MAG,12.0,87.37,3.0,HARD,88.395,22.0,MEDIUM,-1.0249999999999915,-19.0,-1,0.5124999999999957,0
2022,22.0,GAS,RIC,13.0,87.33,5.0,HARD,87.37,3.0,HARD,-0.04000000000000625,2.0,0,0.020000000000003126,0
2022,22.0,DEV,GAS,14.0,86.748,3.0,MEDIUM,87.33,5.0,HARD,-0.5819999999999936,-2.0,1,0.2909999999999968,0
2022,22.0,ZHO,DEV,15.0,87.281,4.0,HARD,86.748,3.0,MEDIUM,0.5330000000000013,1.0,-1,0.2665000000000006,0
2022,22.0,OCO,ZHO,16.0,87.16,3.0,HARD,87.281,4.0,HARD,-0.12100000000000932,-1.0,0,0.06050000000000466,0
2022,22.0,TSU,OCO,17.0,87.53,4.0,HARD,87.16,3.0,HARD,0.37000000000000455,1.0,0,0.18500000000000227,0
2022,22.0,STR,TSU,18.0,87.815,5.0,HARD,87.53,4.0,HARD,0.2849999999999966,1.0,0,0.1424999999999983,0
2022,22.0,LAT,STR,19.0,87.196,7.0,HARD,87.815,5.0,HARD,-0.6189999999999998,2.0,0,0.3094999999999999,0
2022,23.0,LEC,VER,2.0,85.471,11.0,MEDIUM,85.719,23.0,SOFT,-0.24799999999999045,-12.0,-1,0.12399999999999523,0
2022,23.0,SAI,RUS,4.0,86.676,23.0,MEDIUM,90.661,23.0,SOFT,-3.9849999999999994,0.0,-1,1.9924999999999997,1
2022,23.0,NOR,SAI,5.0,86.861,23.0,MEDIUM,86.676,23.0,MEDIUM,0.18500000000000227,0.0,0,0.09250000000000114,0
2022,23.0,ALO,NOR,6.0,88.055,23.0,MEDIUM,86.861,23.0,MEDIUM,1.1940000000000026,0.0,0,0.5970000000000013,0
2022,23.0,HAM,ALO,7.0,87.023,23.0,MEDIUM,88.055,23.0,MEDIUM,-1.0320000000000107,0.0,0,0.5160000000000053,0
2022,23.0,MSC,HAM,8.0,87.545,23.0,MEDIUM,87.023,23.0,MEDIUM,0.5220000000000056,0.0,0,0.2610000000000028,0
2022,23.0,PER,MSC,9.0,87.262,16.0,HARD,87.545,23.0,MEDIUM,-0.28300000000000125,-7.0,-1,0.14150000000000063,1
2022,23.0,BOT,PER,10.0,87.671,23.0,MEDIUM,87.262,16.0,HARD,0.409000000000006,7.0,1,0.204500000000003,0
2022,23.0,MAG,BOT,11.0,88.011,23.0,MEDIUM,87.671,23.0,MEDIUM,0.3399999999999892,0.0,0,0.1699999999999946,0
2022,23.0,RIC,MAG,12.0,86.911,4.0,HARD,88.011,23.0,MEDIUM,-1.0999999999999943,-19.0,-1,0.5499999999999972,1
2022,23.0,GAS,RIC,13.0,86.946,6.0,HARD,86.911,4.0,HARD,0.03499999999999659,2.0,0,0.017499999999998295,1
2022,23.0,DEV,GAS,14.0,86.925,4.0,MEDIUM,86.946,6.0,HARD,-0.021000000000000796,-2.0,1,0.010500000000000398,1
2022,23.0,ZHO,DEV,15.0,87.155,5.0,HARD,86.925,4.0,MEDIUM,0.23000000000000398,1.0,-1,0.11500000000000199,0
2022,23.0,OCO,ZHO,16.0,87.158,4.0,HARD,87.155,5.0,HARD,0.0030000000000001137,-1.0,0,0.0015000000000000568,0
2022,23.0,TSU,OCO,17.0,87.272,5.0,HARD,87.158,4.0,HARD,0.11400000000000432,1.0,0,0.05700000000000216,0
2022,23.0,STR,TSU,18.0,87.595,6.0,HARD,87.272,5.0,HARD,0.3229999999999933,1.0,0,0.16149999999999665,0
2022,23.0,LAT,STR,19.0,87.346,8.0,HARD,87.595,6.0,HARD,-0.24899999999999523,2.0,0,0.12449999999999761,1
