Driver,LapNumber,LapTime,Position,TyreLife,Compound,Year
OCO,8.0,0 days 00:01:27.309000,16.0,8.0,MEDIUM,2023
OCO,9.0,0 days 00:01:27.396000,16.0,9.0,MEDIUM,2023
OCO,10.0,0 days 00:01:27.607000,16.0,10.0,MEDIUM,2023
OCO,11.0,0 days 00:01:27.738000,15.0,11.0,MEDIUM,2023
OCO,12.0,0 days 00:01:28.232000,15.0,12.0,MEDIUM,2023
OCO,13.0,0 days 00:01:27.855000,14.0,13.0,MEDIUM,2023
OCO,14.0,0 days 00:01:28.091000,12.0,14.0,MEDIUM,2023
OCO,15.0,0 days 00:01:28.197000,12.0,15.0,MEDIUM,2023
OCO,16.0,0 days 00:01:28.249000,11.0,16.0,MEDIUM,2023
OCO,17.0,0 days 00:01:28.111000,11.0,17.0,MEDIUM,2023
OCO,18.0,0 days 00:01:28.261000,11.0,18.0,MEDIUM,2023
OCO,19.0,0 days 00:01:28.216000,11.0,19.0,MEDIUM,2023
OCO,20.0,0 days 00:01:29.387000,11.0,20.0,MEDIUM,2023
OCO,21.0,0 days 00:01:28.489000,11.0,21.0,MEDIUM,2023
OCO,22.0,0 days 00:01:28.884000,10.0,22.0,MEDIUM,2023
OCO,23.0,0 days 00:01:29.474000,10.0,23.0,MEDIUM,2023
OCO,24.0,0 days 00:01:33.499000,12.0,24.0,MEDIUM,2023
OCO,25.0,0 days 00:01:47.378000,19.0,4.0,HARD,2023
OCO,26.0,0 days 00:01:27.158000,19.0,5.0,HARD,2023
OCO,27.0,0 days 00:01:27.119000,19.0,6.0,HARD,2023
OCO,28.0,0 days 00:01:27.190000,19.0,7.0,HARD,2023
OCO,29.0,0 days 00:01:27.350000,19.0,8.0,HARD,2023
OCO,30.0,0 days 00:01:27.308000,19.0,9.0,HARD,2023
OCO,31.0,0 days 00:01:27.208000,19.0,10.0,HARD,2023
OCO,32.0,0 days 00:01:27.119000,18.0,11.0,HARD,2023
OCO,33.0,0 days 00:01:26.963000,17.0,12.0,HARD,2023
OCO,34.0,0 days 00:01:27.626000,15.0,13.0,HARD,2023
OCO,35.0,0 days 00:01:27.441000,15.0,14.0,HARD,2023
OCO,36.0,0 days 00:01:27.476000,15.0,15.0,HARD,2023
OCO,37.0,0 days 00:01:27.429000,15.0,16.0,HARD,2023
OCO,38.0,0 days 00:01:27.079000,15.0,17.0,HARD,2023
OCO,39.0,0 days 00:01:46.604000,18.0,18.0,HARD,2023
NOR,1.0,0 days 00:01:31.513000,8.0,1.0,MEDIUM,2023
NOR,2.0,0 days 00:01:27.575000,8.0,2.0,MEDIUM,2023
NOR,3.0,0 days 00:01:27.105000,8.0,3.0,MEDIUM,2023
NOR,4.0,0 days 00:01:27.069000,8.0,4.0,MEDIUM,2023
NOR,5.0,0 days 00:01:27.142000,8.0,5.0,MEDIUM,2023
NOR,6.0,0 days 00:01:26.796000,8.0,6.0,MEDIUM,2023
NOR,7.0,0 days 00:01:26.864000,8.0,7.0,MEDIUM,2023
NOR,8.0,0 days 00:01:26.628000,8.0,8.0,MEDIUM,2023
NOR,9.0,0 days 00:01:26.893000,8.0,9.0,MEDIUM,2023
NOR,10.0,0 days 00:01:26.965000,8.0,10.0,MEDIUM,2023
NOR,11.0,0 days 00:01:27.066000,8.0,11.0,MEDIUM,2023
NOR,12.0,0 days 00:01:27.438000,8.0,12.0,MEDIUM,2023
NOR,13.0,0 days 00:01:27.359000,8.0,13.0,MEDIUM,2023
NOR,14.0,0 days 00:01:27.478000,8.0,14.0,MEDIUM,2023
NOR,15.0,0 days 00:01:27.796000,7.0,15.0,MEDIUM,2023
NOR,16.0,0 days 00:01:27.199000,7.0,16.0,MEDIUM,2023
NOR,17.0,0 days 00:01:27.597000,7.0,17.0,MEDIUM,2023
NOR,18.0,0 days 00:01:27.272000,7.0,18.0,MEDIUM,2023
NOR,19.0,0 days 00:01:27.280000,7.0,19.0,MEDIUM,2023
NOR,20.0,0 days 00:01:27.716000,5.0,20.0,MEDIUM,2023
NOR,21.0,0 days 00:01:27.718000,3.0,21.0,MEDIUM,2023
NOR,22.0,0 days 00:01:31.647000,4.0,22.0,MEDIUM,2023
NOR,23.0,0 days 00:01:46.282000,11.0,5.0,HARD,2023
NOR,24.0,0 days 00:01:26.144000,9.0,6.0,HARD,2023
NOR,25.0,0 days 00:01:26.424000,8.0,7.0,HARD,2023
NOR,26.0,0 days 00:01:26.402000,8.0,8.0,HARD,2023
NOR,27.0,0 days 00:01:26.485000,8.0,9.0,HARD,2023
NOR,28.0,0 days 00:01:26.396000,7.0,10.0,HARD,2023
NOR,29.0,0 days 00:01:26.472000,7.0,11.0,HARD,2023
NOR,30.0,0 days 00:01:26.968000,7.0,12.0,HARD,2023
NOR,31.0,0 days 00:01:26.909000,7.0,13.0,HARD,2023
NOR,32.0,0 days 00:01:26.586000,7.0,14.0,HARD,2023
NOR,33.0,0 days 00:01:26.455000,7.0,15.0,HARD,2023
NOR,34.0,0 days 00:01:26.366000,7.0,16.0,HARD,2023
NOR,35.0,0 days 00:01:26.464000,7.0,17.0,HARD,2023
NOR,36.0,0 days 00:01:27.060000,7.0,18.0,HARD,2023
NOR,37.0,0 days 00:01:26.595000,7.0,19.0,HARD,2023
NOR,38.0,0 days 00:01:27.567000,7.0,20.0,HARD,2023
NOR,39.0,0 days 00:01:26.792000,7.0,21.0,HARD,2023
NOR,40.0,0 days 00:01:26.761000,7.0,22.0,HARD,2023
NOR,41.0,0 days 00:01:26.562000,7.0,23.0,HARD,2023
NOR,42.0,0 days 00:01:26.623000,7.0,24.0,HARD,2023
NOR,43.0,0 days 00:01:26.810000,7.0,25.0,HARD,2023
NOR,44.0,0 days 00:01:27.991000,7.0,26.0,HARD,2023
NOR,45.0,0 days 00:01:27.466000,8.0,27.0,HARD,2023
NOR,46.0,0 days 00:01:27.017000,8.0,28.0,HARD,2023
NOR,47.0,0 days 00:01:27.886000,8.0,29.0,HARD,2023
NOR,48.0,0 days 00:01:26.733000,8.0,30.0,HARD,2023
NOR,49.0,0 days 00:01:27.661000,8.0,31.0,HARD,2023
NOR,50.0,0 days 00:01:27.174000,8.0,32.0,HARD,2023
NOR,51.0,0 days 00:01:27.425000,8.0,33.0,HARD,2023
LAW,1.0,0 days 00:01:33.893000,12.0,4.0,MEDIUM,2023
LAW,2.0,0 days 00:01:28.018000,12.0,5.0,MEDIUM,2023
LAW,3.0,0 days 00:01:27.657000,12.0,6.0,MEDIUM,2023
LAW,4.0,0 days 00:01:27.130000,12.0,7.0,MEDIUM,2023
LAW,5.0,0 days 00:01:27.205000,12.0,8.0,MEDIUM,2023
LAW,6.0,0 days 00:01:27.263000,12.0,9.0,MEDIUM,2023
LAW,7.0,0 days 00:01:27.154000,12.0,10.0,MEDIUM,2023
LAW,8.0,0 days 00:01:27.331000,12.0,11.0,MEDIUM,2023
LAW,9.0,0 days 00:01:27.506000,12.0,12.0,MEDIUM,2023
LAW,10.0,0 days 00:01:27.648000,12.0,13.0,MEDIUM,2023
LAW,11.0,0 days 00:01:27.892000,12.0,14.0,MEDIUM,2023
LAW,12.0,0 days 00:01:27.631000,11.0,15.0,MEDIUM,2023
LAW,13.0,0 days 00:01:32.053000,15.0,16.0,MEDIUM,2023
LAW,14.0,0 days 00:01:47.344000,16.0,4.0,HARD,2023
LAW,15.0,0 days 00:01:27.030000,14.0,5.0,HARD,2023
LAW,16.0,0 days 00:01:27.412000,14.0,6.0,HARD,2023
LAW,17.0,0 days 00:01:27.045000,14.0,7.0,HARD,2023
LAW,18.0,0 days 00:01:26.815000,14.0,8.0,HARD,2023
LAW,19.0,0 days 00:01:27.047000,14.0,9.0,HARD,2023
LAW,20.0,0 days 00:01:26.890000,14.0,10.0,HARD,2023
LAW,21.0,0 days 00:01:27.171000,13.0,11.0,HARD,2023
LAW,22.0,0 days 00:01:28.059000,13.0,12.0,HARD,2023
LAW,23.0,0 days 00:01:27.215000,13.0,13.0,HARD,2023
LAW,24.0,0 days 00:01:27.049000,13.0,14.0,HARD,2023
LAW,25.0,0 days 00:01:27.204000,12.0,15.0,HARD,2023
LAW,26.0,0 days 00:01:27.089000,11.0,16.0,HARD,2023
LAW,27.0,0 days 00:01:27.025000,11.0,17.0,HARD,2023
LAW,28.0,0 days 00:01:27.376000,11.0,18.0,HARD,2023
LAW,29.0,0 days 00:01:27.108000,11.0,19.0,HARD,2023
LAW,30.0,0 days 00:01:27.487000,11.0,20.0,HARD,2023
LAW,31.0,0 days 00:01:27.515000,11.0,21.0,HARD,2023
LAW,32.0,0 days 00:01:27.496000,11.0,22.0,HARD,2023
LAW,33.0,0 days 00:01:31.843000,12.0,23.0,HARD,2023
LAW,34.0,0 days 00:01:46.710000,16.0,4.0,MEDIUM,2023
LAW,35.0,0 days 00:01:26.260000,16.0,5.0,MEDIUM,2023
LAW,36.0,0 days 00:01:26.384000,16.0,6.0,MEDIUM,2023
LAW,37.0,0 days 00:01:26.253000,16.0,7.0,MEDIUM,2023
LAW,38.0,0 days 00:01:26.103000,16.0,8.0,MEDIUM,2023
LAW,39.0,0 days 00:01:26.245000,15.0,9.0,MEDIUM,2023
LAW,40.0,0 days 00:01:26.273000,14.0,10.0,MEDIUM,2023
LAW,41.0,0 days 00:01:26.417000,14.0,11.0,MEDIUM,2023
LAW,42.0,0 days 00:01:26.121000,13.0,12.0,MEDIUM,2023
LAW,43.0,0 days 00:01:26.143000,13.0,13.0,MEDIUM,2023
LAW,44.0,0 days 00:01:25.842000,12.0,14.0,MEDIUM,2023
LAW,45.0,0 days 00:01:26.134000,12.0,15.0,MEDIUM,2023
LAW,46.0,0 days 00:01:26.018000,12.0,16.0,MEDIUM,2023
LAW,47.0,0 days 00:01:26.656000,12.0,17.0,MEDIUM,2023
LAW,48.0,0 days 00:01:26.098000,12.0,18.0,MEDIUM,2023
LAW,49.0,0 days 00:01:27.235000,13.0,19.0,MEDIUM,2023
LAW,50.0,0 days 00:01:26.436000,12.0,20.0,MEDIUM,2023
LAW,51.0,,,21.0,MEDIUM,2023
HAM,1.0,0 days 00:01:32.011000,9.0,4.0,HARD,2023
HAM,2.0,0 days 00:01:27.837000,9.0,5.0,HARD,2023
HAM,3.0,0 days 00:01:27.289000,9.0,6.0,HARD,2023
HAM,4.0,0 days 00:01:27.233000,9.0,7.0,HARD,2023
HAM,5.0,0 days 00:01:27.015000,9.0,8.0,HARD,2023
HAM,6.0,0 days 00:01:26.711000,9.0,9.0,HARD,2023
HAM,7.0,0 days 00:01:26.700000,9.0,10.0,HARD,2023
HAM,8.0,0 days 00:01:26.643000,9.0,11.0,HARD,2023
HAM,9.0,0 days 00:01:26.756000,9.0,12.0,HARD,2023
HAM,10.0,0 days 00:01:26.995000,9.0,13.0,HARD,2023
HAM,11.0,0 days 00:01:27.119000,9.0,14.0,HARD,2023
HAM,12.0,0 days 00:01:27.194000,9.0,15.0,HARD,2023
HAM,13.0,0 days 00:01:27.292000,9.0,16.0,HARD,2023
HAM,14.0,0 days 00:01:27.526000,9.0,17.0,HARD,2023
HAM,15.0,0 days 00:01:28.085000,8.0,18.0,HARD,2023
HAM,16.0,0 days 00:01:27.240000,8.0,19.0,HARD,2023
HAM,17.0,0 days 00:01:27.585000,8.0,20.0,HARD,2023
HAM,18.0,0 days 00:01:27.279000,8.0,21.0,HARD,2023
HAM,19.0,0 days 00:01:27.449000,8.0,22.0,HARD,2023
HAM,20.0,0 days 00:01:27.830000,6.0,23.0,HARD,2023
HAM,21.0,0 days 00:01:27.399000,4.0,24.0,HARD,2023
HAM,22.0,0 days 00:01:27.154000,2.0,25.0,HARD,2023
HAM,23.0,0 days 00:01:27.267000,1.0,26.0,HARD,2023
HAM,24.0,0 days 00:01:27.311000,1.0,27.0,HARD,2023
HAM,25.0,0 days 00:01:27.791000,2.0,28.0,HARD,2023
HAM,26.0,0 days 00:01:27.407000,2.0,29.0,HARD,2023
HAM,27.0,0 days 00:01:33.228000,5.0,30.0,HARD,2023
HAM,28.0,0 days 00:01:45.978000,10.0,1.0,MEDIUM,2023
HAM,29.0,0 days 00:01:25.582000,9.0,2.0,MEDIUM,2023
HAM,30.0,0 days 00:01:26.340000,9.0,3.0,MEDIUM,2023
HAM,31.0,0 days 00:01:26.404000,9.0,4.0,MEDIUM,2023
HAM,32.0,0 days 00:01:26.620000,9.0,5.0,MEDIUM,2023
HAM,33.0,0 days 00:01:26.584000,9.0,6.0,MEDIUM,2023
HAM,34.0,0 days 00:01:26.236000,9.0,7.0,MEDIUM,2023
HAM,35.0,0 days 00:01:26.016000,9.0,8.0,MEDIUM,2023
HAM,36.0,0 days 00:01:26.205000,9.0,9.0,MEDIUM,2023
HAM,37.0,0 days 00:01:25.999000,9.0,10.0,MEDIUM,2023
HAM,38.0,0 days 00:01:26.274000,9.0,11.0,MEDIUM,2023
HAM,39.0,0 days 00:01:26.249000,9.0,12.0,MEDIUM,2023
HAM,40.0,0 days 00:01:26.658000,9.0,13.0,MEDIUM,2023
HAM,41.0,0 days 00:01:27.501000,8.0,14.0,MEDIUM,2023
HAM,42.0,0 days 00:01:26.216000,8.0,15.0,MEDIUM,2023
HAM,43.0,0 days 00:01:26.093000,8.0,16.0,MEDIUM,2023
HAM,44.0,0 days 00:01:27.152000,8.0,17.0,MEDIUM,2023
HAM,45.0,0 days 00:01:26.333000,7.0,18.0,MEDIUM,2023
HAM,46.0,0 days 00:01:27.193000,7.0,19.0,MEDIUM,2023
HAM,47.0,0 days 00:01:26.120000,6.0,20.0,MEDIUM,2023
HAM,48.0,0 days 00:01:25.815000,6.0,21.0,MEDIUM,2023
HAM,49.0,0 days 00:01:25.888000,6.0,22.0,MEDIUM,2023
HAM,50.0,0 days 00:01:25.927000,6.0,23.0,MEDIUM,2023
HAM,51.0,0 days 00:01:26.093000,6.0,24.0,MEDIUM,2023
SAI,1.0,0 days 00:01:27.117000,1.0,1.0,MEDIUM,2023
SAI,2.0,0 days 00:01:26.006000,1.0,2.0,MEDIUM,2023
SAI,3.0,0 days 00:01:25.976000,1.0,3.0,MEDIUM,2023
SAI,4.0,0 days 00:01:26.067000,1.0,4.0,MEDIUM,2023
SAI,5.0,0 days 00:01:26.423000,1.0,5.0,MEDIUM,2023
SAI,6.0,0 days 00:01:26.615000,1.0,6.0,MEDIUM,2023
SAI,7.0,0 days 00:01:26.358000,1.0,7.0,MEDIUM,2023
SAI,8.0,0 days 00:01:26.224000,1.0,8.0,MEDIUM,2023
SAI,9.0,0 days 00:01:26.476000,1.0,9.0,MEDIUM,2023
SAI,10.0,0 days 00:01:26.511000,1.0,10.0,MEDIUM,2023
SAI,11.0,0 days 00:01:26.691000,1.0,11.0,MEDIUM,2023
SAI,12.0,0 days 00:01:26.408000,1.0,12.0,MEDIUM,2023
SAI,13.0,0 days 00:01:26.887000,1.0,13.0,MEDIUM,2023
SAI,14.0,0 days 00:01:26.972000,1.0,14.0,MEDIUM,2023
SAI,15.0,0 days 00:01:28.219000,2.0,15.0,MEDIUM,2023
SAI,16.0,0 days 00:01:27.323000,2.0,16.0,MEDIUM,2023
SAI,17.0,0 days 00:01:27.721000,2.0,17.0,MEDIUM,2023
SAI,18.0,0 days 00:01:27.512000,2.0,18.0,MEDIUM,2023
SAI,19.0,0 days 00:01:31.912000,4.0,19.0,MEDIUM,2023
SAI,20.0,0 days 00:01:46.762000,8.0,1.0,HARD,2023
SAI,21.0,0 days 00:01:26.146000,7.0,2.0,HARD,2023
SAI,22.0,0 days 00:01:25.558000,5.0,3.0,HARD,2023
SAI,23.0,0 days 00:01:25.793000,4.0,4.0,HARD,2023
SAI,24.0,0 days 00:01:25.902000,3.0,5.0,HARD,2023
SAI,25.0,0 days 00:01:26.005000,3.0,6.0,HARD,2023
SAI,26.0,0 days 00:01:25.836000,3.0,7.0,HARD,2023
SAI,27.0,0 days 00:01:26.165000,2.0,8.0,HARD,2023
SAI,28.0,0 days 00:01:25.770000,2.0,9.0,HARD,2023
SAI,29.0,0 days 00:01:25.720000,2.0,10.0,HARD,2023
SAI,30.0,0 days 00:01:25.501000,2.0,11.0,HARD,2023
SAI,31.0,0 days 00:01:25.718000,2.0,12.0,HARD,2023
SAI,32.0,0 days 00:01:25.896000,2.0,13.0,HARD,2023
SAI,33.0,0 days 00:01:25.926000,2.0,14.0,HARD,2023
SAI,34.0,0 days 00:01:26.126000,2.0,15.0,HARD,2023
SAI,35.0,0 days 00:01:25.789000,2.0,16.0,HARD,2023
SAI,36.0,0 days 00:01:26.011000,2.0,17.0,HARD,2023
SAI,37.0,0 days 00:01:25.886000,2.0,18.0,HARD,2023
SAI,38.0,0 days 00:01:25.705000,2.0,19.0,HARD,2023
SAI,39.0,0 days 00:01:25.924000,2.0,20.0,HARD,2023
SAI,40.0,0 days 00:01:26.122000,2.0,21.0,HARD,2023
SAI,41.0,0 days 00:01:26.738000,2.0,22.0,HARD,2023
SAI,42.0,0 days 00:01:26.479000,2.0,23.0,HARD,2023
SAI,43.0,0 days 00:01:26.589000,2.0,24.0,HARD,2023
SAI,44.0,0 days 00:01:26.430000,2.0,25.0,HARD,2023
SAI,45.0,0 days 00:01:26.632000,2.0,26.0,HARD,2023
SAI,46.0,0 days 00:01:27.303000,3.0,27.0,HARD,2023
SAI,47.0,0 days 00:01:27.096000,3.0,28.0,HARD,2023
SAI,48.0,0 days 00:01:26.800000,3.0,29.0,HARD,2023
SAI,49.0,0 days 00:01:26.770000,3.0,30.0,HARD,2023
SAI,50.0,0 days 00:01:26.776000,3.0,31.0,HARD,2023
SAI,51.0,0 days 00:01:27.044000,3.0,32.0,HARD,2023
RUS,1.0,0 days 00:01:29.339000,4.0,1.0,MEDIUM,2023
RUS,2.0,0 days 00:01:26.686000,4.0,2.0,MEDIUM,2023
RUS,3.0,0 days 00:01:26.176000,4.0,3.0,MEDIUM,2023
RUS,4.0,0 days 00:01:26.178000,4.0,4.0,MEDIUM,2023
RUS,5.0,0 days 00:01:26.249000,4.0,5.0,MEDIUM,2023
RUS,6.0,0 days 00:01:26.515000,4.0,6.0,MEDIUM,2023
RUS,7.0,0 days 00:01:26.515000,4.0,7.0,MEDIUM,2023
RUS,8.0,0 days 00:01:26.594000,4.0,8.0,MEDIUM,2023
RUS,9.0,0 days 00:01:26.710000,4.0,9.0,MEDIUM,2023
RUS,10.0,0 days 00:01:26.655000,4.0,10.0,MEDIUM,2023
RUS,11.0,0 days 00:01:27.186000,4.0,11.0,MEDIUM,2023
RUS,12.0,0 days 00:01:27.044000,4.0,12.0,MEDIUM,2023
RUS,13.0,0 days 00:01:26.962000,4.0,13.0,MEDIUM,2023
RUS,14.0,0 days 00:01:27.285000,4.0,14.0,MEDIUM,2023
RUS,15.0,0 days 00:01:27.005000,4.0,15.0,MEDIUM,2023
RUS,16.0,0 days 00:01:27.976000,5.0,16.0,MEDIUM,2023
RUS,17.0,0 days 00:01:27.055000,5.0,17.0,MEDIUM,2023
RUS,18.0,0 days 00:01:27.383000,5.0,18.0,MEDIUM,2023
RUS,19.0,0 days 00:01:31.885000,5.0,19.0,MEDIUM,2023
RUS,20.0,0 days 00:01:45.310000,10.0,4.0,HARD,2023
RUS,21.0,0 days 00:01:26.456000,9.0,5.0,HARD,2023
RUS,22.0,0 days 00:01:26.715000,8.0,6.0,HARD,2023
RUS,23.0,0 days 00:01:26.605000,7.0,7.0,HARD,2023
RUS,24.0,0 days 00:01:26.671000,6.0,8.0,HARD,2023
RUS,25.0,0 days 00:01:26.320000,6.0,9.0,HARD,2023
RUS,26.0,0 days 00:01:26.410000,6.0,10.0,HARD,2023
RUS,27.0,0 days 00:01:26.184000,6.0,11.0,HARD,2023
RUS,28.0,0 days 00:01:26.284000,5.0,12.0,HARD,2023
RUS,29.0,0 days 00:01:26.140000,5.0,13.0,HARD,2023
RUS,30.0,0 days 00:01:25.966000,5.0,14.0,HARD,2023
RUS,31.0,0 days 00:01:26.148000,5.0,15.0,HARD,2023
RUS,32.0,0 days 00:01:26.059000,5.0,16.0,HARD,2023
RUS,33.0,0 days 00:01:26.161000,5.0,17.0,HARD,2023
RUS,34.0,0 days 00:01:26.119000,5.0,18.0,HARD,2023
RUS,35.0,0 days 00:01:26.189000,5.0,19.0,HARD,2023
RUS,36.0,0 days 00:01:26.371000,5.0,20.0,HARD,2023
RUS,37.0,0 days 00:01:25.997000,5.0,21.0,HARD,2023
RUS,38.0,0 days 00:01:25.847000,5.0,22.0,HARD,2023
RUS,39.0,0 days 00:01:26.210000,5.0,23.0,HARD,2023
RUS,40.0,0 days 00:01:26.244000,5.0,24.0,HARD,2023
RUS,41.0,0 days 00:01:26.614000,5.0,25.0,HARD,2023
RUS,42.0,0 days 00:01:26.335000,5.0,26.0,HARD,2023
RUS,43.0,0 days 00:01:26.426000,5.0,27.0,HARD,2023
RUS,44.0,0 days 00:01:26.336000,5.0,28.0,HARD,2023
RUS,45.0,0 days 00:01:26.394000,5.0,29.0,HARD,2023
RUS,46.0,0 days 00:01:26.458000,5.0,30.0,HARD,2023
RUS,47.0,0 days 00:01:26.640000,5.0,31.0,HARD,2023
RUS,48.0,0 days 00:01:26.287000,5.0,32.0,HARD,2023
RUS,49.0,0 days 00:01:26.375000,5.0,33.0,HARD,2023
RUS,50.0,0 days 00:01:26.874000,5.0,34.0,HARD,2023
RUS,51.0,0 days 00:01:26.628000,5.0,35.0,HARD,2023
BOT,1.0,0 days 00:01:34.811000,14.0,4.0,HARD,2023
BOT,2.0,0 days 00:01:28.032000,14.0,5.0,HARD,2023
BOT,3.0,0 days 00:01:27.950000,14.0,6.0,HARD,2023
BOT,4.0,0 days 00:01:27.119000,14.0,7.0,HARD,2023
BOT,5.0,0 days 00:01:27.575000,14.0,8.0,HARD,2023
BOT,6.0,0 days 00:01:27.150000,14.0,9.0,HARD,2023
BOT,7.0,0 days 00:01:27.360000,14.0,10.0,HARD,2023
BOT,8.0,0 days 00:01:27.227000,14.0,11.0,HARD,2023
BOT,9.0,0 days 00:01:27.265000,14.0,12.0,HARD,2023
BOT,10.0,0 days 00:01:27.863000,14.0,13.0,HARD,2023
BOT,11.0,0 days 00:01:27.693000,14.0,14.0,HARD,2023
BOT,12.0,0 days 00:01:28.716000,14.0,15.0,HARD,2023
BOT,13.0,0 days 00:01:28.007000,13.0,16.0,HARD,2023
BOT,14.0,0 days 00:01:27.991000,11.0,17.0,HARD,2023
BOT,15.0,0 days 00:01:27.427000,11.0,18.0,HARD,2023
BOT,16.0,0 days 00:01:27.824000,10.0,19.0,HARD,2023
BOT,17.0,0 days 00:01:27.470000,10.0,20.0,HARD,2023
BOT,18.0,0 days 00:01:27.634000,10.0,21.0,HARD,2023
BOT,19.0,0 days 00:01:27.725000,10.0,22.0,HARD,2023
BOT,20.0,0 days 00:01:28.438000,9.0,23.0,HARD,2023
BOT,21.0,0 days 00:01:29.044000,10.0,24.0,HARD,2023
BOT,22.0,0 days 00:01:28.116000,9.0,25.0,HARD,2023
BOT,23.0,0 days 00:01:28.123000,8.0,26.0,HARD,2023
BOT,24.0,0 days 00:01:28.022000,7.0,27.0,HARD,2023
BOT,25.0,0 days 00:01:32.814000,9.0,28.0,HARD,2023
BOT,26.0,0 days 00:01:46.575000,16.0,4.0,MEDIUM,2023
BOT,27.0,0 days 00:01:25.988000,16.0,5.0,MEDIUM,2023
BOT,28.0,0 days 00:01:26.486000,16.0,6.0,MEDIUM,2023
BOT,29.0,0 days 00:01:26.201000,16.0,7.0,MEDIUM,2023
BOT,30.0,0 days 00:01:26.643000,16.0,8.0,MEDIUM,2023
BOT,31.0,0 days 00:01:26.648000,15.0,9.0,MEDIUM,2023
BOT,32.0,0 days 00:01:26.606000,15.0,10.0,MEDIUM,2023
BOT,33.0,0 days 00:01:26.873000,13.0,11.0,MEDIUM,2023
BOT,34.0,0 days 00:01:26.621000,12.0,12.0,MEDIUM,2023
BOT,35.0,0 days 00:01:26.523000,12.0,13.0,MEDIUM,2023
BOT,36.0,0 days 00:01:26.782000,12.0,14.0,MEDIUM,2023
BOT,37.0,0 days 00:01:26.545000,12.0,15.0,MEDIUM,2023
BOT,38.0,0 days 00:01:27.093000,12.0,16.0,MEDIUM,2023
BOT,39.0,0 days 00:01:26.981000,12.0,17.0,MEDIUM,2023
BOT,40.0,0 days 00:01:27.862000,12.0,18.0,MEDIUM,2023
BOT,41.0,0 days 00:01:27.203000,12.0,19.0,MEDIUM,2023
BOT,42.0,0 days 00:01:26.864000,11.0,20.0,MEDIUM,2023
BOT,43.0,0 days 00:01:27.753000,10.0,21.0,MEDIUM,2023
BOT,44.0,0 days 00:01:26.962000,10.0,22.0,MEDIUM,2023
BOT,45.0,0 days 00:01:26.889000,10.0,23.0,MEDIUM,2023
BOT,46.0,0 days 00:01:26.806000,10.0,24.0,MEDIUM,2023
BOT,47.0,0 days 00:01:26.736000,10.0,25.0,MEDIUM,2023
BOT,48.0,0 days 00:01:27.005000,10.0,26.0,MEDIUM,2023
BOT,49.0,0 days 00:01:27.134000,10.0,27.0,MEDIUM,2023
BOT,50.0,0 days 00:01:26.950000,10.0,28.0,MEDIUM,2023
BOT,51.0,,,29.0,MEDIUM,2023
PIA,1.0,0 days 00:01:30.315000,6.0,1.0,MEDIUM,2023
PIA,2.0,0 days 00:01:28.053000,7.0,2.0,MEDIUM,2023
PIA,3.0,0 days 00:01:26.982000,7.0,3.0,MEDIUM,2023
PIA,4.0,0 days 00:01:27.004000,7.0,4.0,MEDIUM,2023
PIA,5.0,0 days 00:01:26.909000,7.0,5.0,MEDIUM,2023
PIA,6.0,0 days 00:01:26.878000,7.0,6.0,MEDIUM,2023
PIA,7.0,0 days 00:01:26.940000,7.0,7.0,MEDIUM,2023
PIA,8.0,0 days 00:01:26.850000,7.0,8.0,MEDIUM,2023
PIA,9.0,0 days 00:01:26.864000,7.0,9.0,MEDIUM,2023
PIA,10.0,0 days 00:01:26.823000,7.0,10.0,MEDIUM,2023
PIA,11.0,0 days 00:01:27.217000,7.0,11.0,MEDIUM,2023
PIA,12.0,0 days 00:01:27.454000,7.0,12.0,MEDIUM,2023
PIA,13.0,0 days 00:01:27.518000,7.0,13.0,MEDIUM,2023
PIA,14.0,0 days 00:01:27.371000,7.0,14.0,MEDIUM,2023
PIA,15.0,0 days 00:01:27.738000,6.0,15.0,MEDIUM,2023
PIA,16.0,0 days 00:01:27.201000,6.0,16.0,MEDIUM,2023
PIA,17.0,0 days 00:01:27.440000,6.0,17.0,MEDIUM,2023
PIA,18.0,0 days 00:01:27.398000,6.0,18.0,MEDIUM,2023
PIA,19.0,0 days 00:01:27.352000,6.0,19.0,MEDIUM,2023
PIA,20.0,0 days 00:01:27.746000,4.0,20.0,MEDIUM,2023
PIA,21.0,0 days 00:01:27.587000,2.0,21.0,MEDIUM,2023
PIA,22.0,0 days 00:01:27.419000,1.0,22.0,MEDIUM,2023
PIA,23.0,0 days 00:01:31.866000,3.0,23.0,MEDIUM,2023
PIA,24.0,0 days 00:01:46.854000,10.0,6.0,HARD,2023
PIA,25.0,0 days 00:01:26.411000,10.0,7.0,HARD,2023
PIA,26.0,0 days 00:01:26.287000,9.0,8.0,HARD,2023
PIA,27.0,0 days 00:01:26.248000,9.0,9.0,HARD,2023
PIA,28.0,0 days 00:01:26.611000,8.0,10.0,HARD,2023
PIA,29.0,0 days 00:01:26.132000,8.0,11.0,HARD,2023
PIA,30.0,0 days 00:01:27.074000,8.0,12.0,HARD,2023
PIA,31.0,0 days 00:01:26.860000,8.0,13.0,HARD,2023
PIA,32.0,0 days 00:01:26.746000,8.0,14.0,HARD,2023
PIA,33.0,0 days 00:01:26.445000,8.0,15.0,HARD,2023
PIA,34.0,0 days 00:01:26.717000,8.0,16.0,HARD,2023
PIA,35.0,0 days 00:01:26.277000,8.0,17.0,HARD,2023
